Date,AAPL,AMZN,GOOGL,MSFT,NVDA
2018-10-31,51.74769973754883,79.90049743652344,54.04973220825195,99.0654067993164,5.215310573577881
2018-11-01,52.54214096069336,83.27649688720703,53.82175064086914,98.23991394042969,5.3953986167907715
2018-11-02,49.05698776245117,83.27649688720703,53.10361862182617,98.4625244140625,5.31648588180542
2018-11-05,47.664337158203125,81.38999938964844,52.32253646850586,99.71463775634766,5.238564968109131
2018-11-06,48.1797981262207,82.1405029296875,53.008460998535156,99.90940856933594,5.22100305557251
2018-11-07,49.64099884033203,87.77449798583984,54.924964904785156,103.84194946289062,5.288532257080078
2018-11-08,49.467796325683594,87.74549865722656,54.25044631958008,103.64718627929688,5.095585346221924
2018-11-09,48.51397705078125,85.62149810791016,53.377689361572266,101.62527465820312,5.087668418884277
2018-11-12,46.070125579833984,81.84249877929688,52.00684356689453,99.12105560302734,4.68865966796875
2018-11-13,45.609832763671875,81.55850219726562,51.937957763671875,99.18596649169922,4.93034029006958
2018-11-14,44.32148361206055,79.95050048828125,52.26554870605469,97.77941131591797,4.877898216247559
2018-11-15,45.415279388427734,80.97200012207031,53.08180618286133,99.93116760253906,5.006530284881592
2018-11-16,45.91828536987305,79.67050170898438,52.94404220581055,100.87198638916016,4.0675129890441895
